📺央视频道,#genre#
中天综合台[1920x1080],https://epg.pm/stream/e9f2a5f708d140abd9bec2933864f4acca8c82d0ee37e36f70a3f1b690059feb.m3u8
足球频道,https://nmglive.imfc.cn/5n1r1c/182396.m3u8
AXN,http://50.7.220.74:8278/axn_twn/playlist.m3u8?tid=MA1A8358225083582250&ct=19193&tsum=105511aaad1c3ff86d7489e83e18b209
CHC动作电影,http://125.40.191.58:9901/tsfile/live/1002_1.m3u8
CHC动作电影,http://59.49.41.44/live.aishang.ctlcdn.com/00000110240324_1/playlist.m3u8?CONTENTID=00000110240324_1
CHC高清電影,http://gxfrg007.8800.org:8282/tsfile/live/1097_1.m3u8
CHC高清電影,http://59.49.41.44/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1
CHC家庭影院,http://125.40.191.58:9901/tsfile/live/1001_1.m3u8
CHC家庭影院,http://gxfrg007.8800.org:8282/tsfile/live/1096_1.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNA News Singapore(,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
CNN,http://198.16.64.10:8278/cnn_twn/playlist.m3u8?tid=ME9E1590756115907561&ct=19225&tsum=adf5db9504938a69e07bad07c9d6f7d6
CNN,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8
EYE TV戏剧,http://50.7.220.74:8278/eyetvxiju_twn/playlist.m3u8?tid=m379e8846d31b14432367&ct=17874&tsum=2c4c2acd16a5a5e00797ad6f4c4cb586
J5台,http://120.84.96.78:808/hls/86/index.m3u8
LOTUS澳门,http://120.84.96.62:808/hls/24/index.m3u8?blog.ntnas.top
News max,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index_720.m3u8
TVB星河,http://fyld.eatuo.com:9901/tsfile/live/1006_1.m3u8
tvbs,https://epg.pm/stream/a571703d0717901ee023e1dfc6c048d4209a9be4f005cdfceb245d188a026190.m3u8
TVBS欢乐台[1920x1080],https://epg.pm/stream/74fb35947fd3fe05f5fe5a4647504d70707d8666289452f476bc3d1b85277224.m3u8
TVBS新闻HD,http://38.64.72.148/hls/modn/list/4006/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
VTC13 4K[3840x2160][timed_id3xhevcxaacxtimed_id3xhevcxaac],https://epg.pm/stream/1692eb92775ef9bddba7958fa6540351024f531d3cda5389b091d248af6c872a.m3u8
儒释道经,https://live.ciguang.tv/live/hdtv.m3u8?auth_key=5216465889-0-0-701a98b03302233fc07fa2ee9e85d39b
好消息1,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-1.m3u8$高清720P
好消息2,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-1.m3u8$高清720P
GOODTV空中圣经学院,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch27-2.m3u8
GOODTV经典音乐河,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
好消息综合,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
好消息真理,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch2-2.m3u8
真情部落格,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch3-2.m3u8
真情部落格,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch14-2.m3u8
爱+好医生,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch9-2.m3u8
我们旅行,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch11-2.m3u8
孙叔唱副歌,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch12-2.m3u8
真情之夜,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch15-2.m3u8
大卫鲍森,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch17-2.m3u8
国际讲员,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch18-2.m3u8
恩典时分,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch20-2.m3u8
华语讲员,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch21-2.m3u8
刘三讲古,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch24-2.m3u8
诗歌精选,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch28-2.m3u8
经典音乐河,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch29-2.m3u8
敬拜赞美音乐,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch30-2.m3u8
福音布道音乐,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch31-2.m3u8
祷告与转化,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch32-2.m3u8
研经培灵,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch33-2.m3u8
天父的心,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch35-2.m3u8
末世信息,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch38-2.m3u8
台中好聖诞,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch39-2.m3u8
转转发现,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch40-2.m3u8
爱+好医生1,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch42-2.m3u8
幸福来敲门,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch43-2.m3u8
新约妙妙妙,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch45-2.m3u8
牧者频道,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch47-2.m3u8
好消息综合1,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch49-2.m3u8
好时光,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch51-2.m3u8





🍕Hot系列,#genre#
精彩影视,http://111.11.123.33:6610/000000001000/6000000006000320630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000320630&livemode=1&stbId=3
求索动物,http://111.11.123.33:6610/000000001000/6000000002000010046/index.m3u8?channel-id=wasusyt&Contentid=6000000002000010046&livemode=1&stbId=3
求索记录,http://111.11.123.33:6610/000000001000/6000000002000032052/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032052&livemode=1&stbId=3
求索科学,http://111.11.123.33:6610/000000001000/6000000002000032344/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032344&livemode=1&stbId=3
求索生活,http://111.11.123.33:6610/000000001000/6000000002000003382/index.m3u8?channel-id=wasusyt&Contentid=6000000002000003382&livemode=1&stbId=3
探索纪实,http://111.11.123.33:6610/000000001000/5359008697329269813/index.m3u8?channel-id=wasusyt&Contentid=5359008697329269813&livemode=1&stbId=3
少儿动漫,http://111.11.123.33:6610/000000001000/8145334647720731271/index.m3u8?channel-id=wasusyt&Contentid=8145334647720731271&livemode=1&stbId=3
风尚音乐,http://111.11.123.33:6610/000000001000/5529729098703832176/index.m3u8?channel-id=wasusyt&Contentid=5529729098703832176&livemode=1&stbId=3
精品剧场,http://111.11.123.33:6610/000000001000/8230197131234717902/index.m3u8?channel-id=wasusyt&Contentid=8230197131234717902&livemode=1&stbId=3
欧美影院,http://111.11.123.33:6610/000000001000/7185203501769528108/index.m3u8?channel-id=wasusyt&Contentid=7185203501769528108&livemode=1&stbId=3
亚洲影院,http://111.11.123.33:6610/000000001000/5841816227539527643/index.m3u8?channel-id=wasusyt&Contentid=5841816227539527643&livemode=1&stbId=3
iHOT爱电竞,http://111.11.123.33:6610/000000001000/6000000006000230630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000230630&livemode=1&stbId=3
iHOT爱院线,http://111.11.123.33:6610/000000001000/6000000006000030630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=3
iHOT爱科幻,http://111.11.123.33:6610/000000001000/6000000006000020630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000020630&livemode=1&stbId=3
iHOT爱浪漫,http://111.11.123.33:6610/000000001000/6000000006000040630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000040630&livemode=1&stbId=3
iHOT爱喜剧,http://111.11.123.33:6610/000000001000/6000000006000010630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=3
iHOT爱娱乐,http://111.11.123.33:6610/000000001000/6000000006000130630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000130630&livemode=1&stbId=3
iHOT爱悬疑,http://111.11.123.33:6610/000000001000/6000000006000050630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=3
iHOT爱经典,http://111.11.123.33:6610/000000001000/6000000006000060630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000060630&livemode=1&stbId=3
iHOT爱江湖,http://111.11.123.33:6610/000000001000/6000000006000110630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000110630&livemode=1&stbId=3
iHOT爱赛车,http://111.11.123.33:6610/000000001000/6000000006000240630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=3
iHOT爱体育,http://111.11.123.33:6610/000000001000/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3
iHOT爱探索,http://111.11.123.33:6610/000000001000/6000000006000300630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000300630&livemode=1&stbId=3
iHOT爱奇谈,http://111.11.123.33:6610/000000001000/6000000006000270630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=3
iHOT爱玩具,http://111.11.123.33:6610/000000001000/6000000006000220630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=3
iHOT爱世界,http://111.11.123.33:6610/000000001000/6000000006000210630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000210630&livemode=1&stbId=3
iHOT爱怀旧,http://111.11.123.33:6610/000000001000/6000000006000260630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000260630&livemode=1&stbId=3
iHOT爱旅行,http://111.11.123.33:6610/000000001000/6000000006000250630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000250630&livemode=1&stbId=3
iHOT爱极限,http://111.11.123.33:6610/000000001000/6000000006000170630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000170630&livemode=1&stbId=3
iHOT爱解密,http://111.11.123.33:6610/000000001000/6000000006000200630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000200630&livemode=1&stbId=3
iHOT爱谍战,http://111.11.123.33:6610/000000001000/6000000006000070630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000070630&livemode=1&stbId=3
iHOT爱历史,http://111.11.123.33:6610/000000001000/6000000006000150630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000150630&livemode=1&stbId=3
iHOT爱猎奇,http://111.11.123.33:6610/000000001000/6000000006000190630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000190630&livemode=1&stbId=3
iHOT爱都市,http://111.11.123.33:6610/000000001000/6000000006000080630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000080630&livemode=1&stbId=3
iHOT爱科学,http://111.11.123.33:6610/000000001000/6000000006000160630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=3
iHOT爱美食,http://111.11.123.33:6610/000000001000/6000000006000120630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000120630&livemode=1&stbId=3
iHOT爱时尚,http://111.11.123.33:6610/000000001000/6000000006000140630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000140630&livemode=1&stbId=3
iHOT爱青春,http://111.11.123.33:6610/000000001000/6000000006000100630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000100630&livemode=1&stbId=3
iHOT爱家庭,http://111.11.123.33:6610/000000001000/6000000006000090630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000090630&livemode=1&stbId=3
iHOT爱动漫,http://111.11.123.33:6610/000000001000/6000000006000280630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=3




🍕SiTV,#genre#
SiTV游戏风云,http://60.213.135.147/keonline.shanghai.liveplay.qq.com/live/program/live/yxfyhd/4000000/mnf.m3u8
SiTV新视觉,http://60.213.135.147/keonline.shanghai.liveplay.qq.com/live/program/live/xsjhd/4000000/mnf.m3u8
SiTV魅力足球,http://60.213.135.147/keonline.shanghai.liveplay.qq.com/live/program/live/mlyyhd/4000000/mnf.m3u8
SiTV全纪实,http://60.213.135.147/keonline.shanghai.liveplay.qq.com/live/program/live/qjshd/4000000/mnf.m3u8
SiTV极速汽车,http://60.213.135.147/keonline.shanghai.liveplay.qq.com/live/program/live/jsqchd/4000000/mnf.m3u8
SiTV都市剧场,http://60.213.135.147/keonline.shanghai.liveplay.qq.com/live/program/live/dsjchd/4000000/mnf.m3u8
SiTV生活时尚,http://60.213.135.147/keonline.shanghai.liveplay.qq.com/live/program/live/shsshd/4000000/mnf.m3u8
SiTV动漫秀场,http://60.213.135.147/keonline.shanghai.liveplay.qq.com/live/program/live/dmxchd/4000000/mnf.m3u8
SiTV幸福彩,http://60.213.135.147/keonline.shanghai.liveplay.qq.com/live/program/live/xfchd/4000000/mnf.m3u8
SiTV欢笑剧场HD,http://60.213.135.147/keonline.shanghai.liveplay.qq.com/live/program/live/hxjchd/4000000/mnf.m3u8



🍕NewTV,#genre#
NewTV动作电影,http://111.11.123.33:6610/000000001000/1000000004000018653/index.m3u8?channel-id=ystenlive&Contentid=1000000004000018653&livemode=1&stbId=3
NewTV明星大片,http://111.11.123.33:6610/000000001000/1000000004000019008/index.m3u8?channel-id=ystenlive&Contentid=1000000004000019008&livemode=1&stbId=3
NewTV金牌综艺,http://111.11.123.33:6610/000000001000/1000000004000026167/index.m3u8?channel-id=ystenlive&Contentid=1000000004000026167&livemode=1&stbId=3
NewTV惊悚悬疑,http://111.11.123.33:6610/000000001000/1000000004000024282/index.m3u8?channel-id=ystenlive&Contentid=1000000004000024282&livemode=1&stbId=3
NewTV爱情喜剧,http://111.11.123.33:6610/000000001000/8393829412396288037/index.m3u8?channel-id=ystenlive&Contentid=8393829412396288037&livemode=1&stbId=3
NewTV古装剧场,http://111.11.123.33:6610/000000001000/6859053933687922163/index.m3u8?channel-id=ystenlive&Contentid=6859053933687922163&livemode=1&stbId=3
NewTV家庭剧场,http://111.11.123.33:6610/000000001000/1000000004000008284/index.m3u8?channel-id=ystenlive&Contentid=1000000004000008284&livemode=1&stbId=3
NewTV精品大剧,http://111.11.123.33:6610/000000001000/1000000004000013968/index.m3u8?channel-id=ystenlive&Contentid=1000000004000013968&livemode=1&stbId=3
NewTV军旅剧场,http://111.11.123.33:6610/000000001000/7485075951068666323/index.m3u8?channel-id=ystenlive&Contentid=7485075951068666323&livemode=1&stbId=3
NewTV精品体育,http://111.11.123.33:6610/000000001000/1000000004000014634/index.m3u8?channel-id=ystenlive&Contentid=1000000004000014634&livemode=1&stbId=3
NewTV精品纪录,http://111.11.123.33:6610/000000001000/1000000004000013730/index.m3u8?channel-id=ystenlive&Contentid=1000000004000013730&livemode=1&stbId=3
NewTV农业致富,http://111.11.123.33:6610/000000001000/6193684637634073625/index.m3u8?channel-id=ystenlive&Contentid=6193684637634073625&livemode=1&stbId=3
NewTV武博世界,http://111.11.123.33:6610/000000001000/bokesen/index.m3u8?channel-id=ystenlive&Contentid=bokesen&livemode=1&stbId=3
NewTV潮妈辣婆,http://111.11.123.33:6610/000000001000/6516734029835465177/index.m3u8?channel-id=ystenlive&Contentid=6516734029835465177&livemode=1&stbId=3
NewTV炫舞未来,http://111.11.123.33:6610/000000001000/1000000001000000515/index.m3u8?channel-id=ystenlive&Contentid=1000000001000000515&livemode=1&stbId=3
NewTV健康有约,http://111.11.123.33:6610/000000001000/7820874641606664941/index.m3u8?channel-id=ystenlive&Contentid=7820874641606664941&livemode=1&stbId=3
NewTV中国功夫,http://111.11.123.33:6610/000000001000/5897056882324761054/index.m3u8?channel-id=ystenlive&Contentid=5897056882324761054&livemode=1&stbId=3
NewTV军事评论,http://111.11.123.33:6610/000000001000/5822616274253344775/index.m3u8?channel-id=ystenlive&Contentid=5822616274253344775&livemode=1&stbId=3
NewTV海外剧场,http://111.11.123.33:6610/000000001000/7681593242002292003/index.m3u8?channel-id=ystenlive&Contentid=7681593242002292003&livemode=1&stbId=3
NewTV魅力潇湘,http://111.11.123.33:6610/000000001000/1000000001000006197/index.m3u8?channel-id=ystenlive&Contentid=1000000001000006197&livemode=1&stbId=3
NewTV足球频道,http://nmglive.imfc.cn/5n1r1c/182396.m3u8
NewTV中国功夫 4M1080,https://epg.pm/stream/e0877d506743756aa596e4d15faca3f0e871ad3d2e7dae64370119a64dddd266.m3u8
NewTV中国功夫,http://39.134.115.163:8080/PLTV/88888910/224/3221225660/index.m3u8
NewTV中国功夫,https://epg.pm/stream/96c79a51f53bc821472255a732d41b336605398acd03ecd658709964ca822d3a.m3u8
NewTV中国功夫,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225660/index.m3u8
NewTV中国功夫,http://39.135.138.59:18890/PLTV/88888910/224/3221225660/index.m3u8
NewTV中国功夫,http://39.135.138.60:18890/PLTV/88888910/224/3221225660/index.m3u8
NewTV中国功夫,http://39.135.138.58:18890/PLTV/88888888/224/3221225660/index.m3u8
NewTV中国功夫,https://epg.pm/stream/41e1bf3ddcf1e1f0fc1d389cba3a23531a38476bf4a6bf0b3d0b73614ed14396.m3u8
NewTV中国功夫,https://epg.pm/stream/5efb951edea912ed44333d9a864d6cc575dd710d13ecab646d1c1211646ad9aa.m3u8
NewTV中国功夫,https://epg.pm/stream/406906555ffb6ca584bff4c6fd9db9755c722e0de76c70e6e6bddf5fea45ba16.m3u8
NewTV中国功夫,https://epg.pm/stream/bce3af2b1a751283c6a032725b642d00a1088df4400ac304eff55e551098f818.m3u8
NewTV中国功夫,https://epg.pm/stream/28a4a2fcca76bfbdc8464efa1159e18be64cf17bd32344dc9569624c1601e98b.m3u8
NewTV中国功夫,https://epg.pm/stream/aeb6c7a943a1a29d3c620e23cb928600e4d810b9905dc68278dc4e1b7c6a4b88.m3u8
NewTV中国功夫,https://epg.pm/stream/e5e273acc126257197acb03cd2ebaf7cf7ed43ffcbd0e424379c3cb60ae4b811.m3u8
NewTV中国功夫,https://epg.pm/stream/81ed210cec064485fdf3b1aff98ed0446e407dec0bfc8245cd4b0eedbf713359.m3u8
NewTV中国功夫,https://epg.pm/stream/0390194015f3f6914793dda5bb51ae41e2a43b7b82a116e74b5d85d0f69e7a49.m3u8
NewTV中国功夫,https://epg.pm/stream/d7ca7aea0abce2c593e6b420e99fbe18746b646621c06f7e1e99e2f4a993a52a.m3u8
NewTV中国功夫,https://epg.pm/stream/2ae3b61f6cd00e60a6a46bef149655237b56ca8c5e7a44cb52dc74cbfd9dee58.m3u8
NewTV中国功夫,https://epg.pm/stream/edaa1965dca83cfb975f67114838722727a16d69a21ac0619b530b6cc853e53c.m3u8
NewTV中国功夫,https://epg.pm/stream/522df3fbaaf0ee18e74a63367d8bdeac2dcef7a0ddeadbba635e66d9a5602033.m3u8
NewTV中国功夫,https://epg.pm/stream/7a3fc1a4acabbc5bca8947ca1f1156ad0bf94bc2bdecfbe6ef7d2838a803ae38.m3u8
NewTV中国功夫,https://epg.pm/stream/d78baab452b6ae1e0cc53e15b471571dc860ad4577cf47fe9170f1c4b201647a.m3u8
NewTV中国功夫,https://epg.pm/stream/88da7838b7d8bf698818b0443a0d2a5855b0f5a4b4118415925842ed7caeba49.m3u8
NewTV中国功夫,https://epg.pm/stream/24c8b438613c8be217844f200666df92e6bf8b2a41927b672601a2ef33c16e30.m3u8
NewTV中国功夫,http://39.135.41.245/cdnrrs.gx.chinamobile.com/PLTV/88888888/224/3221225690/index.m3u8
NewTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NewTV中国功夫,http://39.135.138.59:18890/PLTV/88888888/224/3221225660/index.m3u8
NewTV怡伴健康 4M1080,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225666/index.m3u8
NewTV怡伴健康,http://39.135.138.60:18890/PLTV/88888888/224/3221225666/index.m3u8
NewTV怡伴健康,http://39.135.138.58:18890/PLTV/88888888/224/3221225666/index.m3u8
NewTV怡伴健康,http://39.135.138.60:18890/PLTV/88888910/224/3221225648/index.m3u8
NewTV怡伴健康,http://39.135.41.243/cdnrrs.gx.chinamobile.com/PLTV/88888888/224/3221225684/index.m3u8
NewTV怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
NewTV怡伴健康,http://39.135.138.59:18890/PLTV/88888888/224/3221225666/index.m3u8
NewTV炫舞未来,http://39.134.115.163:8080/PLTV/88888910/224/3221225707/index.m3u8
NewTV炫舞未来,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225707/index.m3u8
NewTV炫舞未来,http://39.135.138.58:18890/PLTV/88888888/224/3221225707/index.m3u8
NewTV炫舞未来,http://39.135.138.60:18890/PLTV/88888910/224/3221225707/index.m3u8?
NewTV炫舞未来,http://39.135.138.60:18890/PLTV/88888910/224/3221225707/index.m3u8
NewTV炫舞未来,http://39.135.138.58:18890/PLTV/88888910/224/3221225707/index.m3u8
NewTV炫舞未来,http://39.135.138.59:18890/PLTV/88888888/224/3221225707/index.m3u8
NewTV武搏世界,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225656/index.m3u8
NewTV武搏世界,http://39.135.138.60:18890/PLTV/88888888/224/3221225656/index.m3u8
NewTV武搏世界,http://39.135.138.60:18890/PLTV/88888910/224/3221225656/index.m3u8
NewTV武搏世界,http://39.135.138.58:18890/PLTV/88888888/224/3221225656/index.m3u8
NewTV武搏世界,https://epg.pm/stream/b0772609c041cb36c0c56da0764cf6321a6c2324318bb4045f5801a5b2e9d1cf.m3u8
NewTV武搏世界,https://epg.pm/stream/7788e5511ce4651f97a185cbf66ac789a35c1f2acbdc633d96b4473659fb3d55.m3u8
NewTV武搏世界,https://epg.pm/stream/48cde4c29b45086f57f0c914a049e6c4c19c2b135b5117484f15eb4a11456e42.m3u8
NewTV武搏世界,http://39.135.41.243/cdnrrs.gx.chinamobile.com/PLTV/88888888/224/3221225758/index.m3u8
NewTV武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NewTV武搏世界,http://39.135.138.58:18890/PLTV/88888910/224/3221225656/index.m3u8
NewTV武博世界,http://39.135.138.59:18890/PLTV/88888910/224/3221225656/index.m3u8
NewTV热播精选,http://39.135.138.60:18890/PLTV/88888888/224/3221225712/index.m3u8
NewTV农业致富 4M1080,https://epg.pm/stream/4fce2983afbf78106904d4d23cc263dcae1e433948c540ff6b8a660e96e87d10.m3u8
